   120    9.97500   0.824292
   121   10.00000   0.856672
   122   10.02500   0.885785
   123   10.05000   0.909906
   124   10.07500   0.929423
   125   10.10000   0.945436
   126   10.12500   0.957832
   127   10.15000   0.966293
   128   10.17500   0.971685
   129   10.20000   0.974596
   130   10.22500   0.974204
   131   10.25000   0.972672
   132   10.27500   0.973312
   133   10.30000   0.976701
   134   10.32500   0.980725
   135   10.35000   0.984140
   136   10.37500   0.988144
   137   10.40000   0.990543
   138   10.42500   0.989567
   139   10.45000   0.985648
   140   10.47500   0.982026
   141   10.50000   0.981805
   142   10.52500   0.978436
   143   10.55000   0.975398
   144   10.57500   0.981016
   145    10.6000   0.985232
   146    10.6250   0.986724
   147    10.6500   0.988021
   148    10.6750   0.989231
   149    10.7000   0.990193
   150    10.7250   0.990920
   151    10.7500   0.991244
   152    10.7750   0.989930
   153    10.8000   0.984894
   154    10.8250   0.981773
   155    10.8500   0.983944
   156    10.8750   0.989069
   157    10.9000   0.991521
   158    10.9250   0.991948
   159    10.9500   0.991246
   160    10.9750   0.986120
   161    11.0000   0.978844
   162    11.0250   0.983865
   163    11.0500   0.990178
   164    11.0750   0.991875
   165    11.1000   0.992014
   166    11.1250   0.991684
   167    11.1500   0.991463
   168    11.1750   0.991549
   169    11.2000   0.990730
   170    11.2250   0.987708
   171    11.2500   0.979387
   172    11.2750   0.974088
   173    11.3000   0.979988
   174    11.3250   0.983644
   175    11.3500   0.985266
   176    11.3750   0.984378
   177    11.4000   0.986539
   178    11.4250   0.989183
   179    11.4500   0.985101
   180    11.4750   0.977955
   181    11.5000   0.982729
   182    11.5250   0.986823
   183    11.5500   0.983832
   184    11.5750   0.985314
   185    11.6000   0.988588
   186    11.6250   0.988816
   187    11.6500   0.987801
   188    11.6750   0.981904
   189    11.7000   0.964014
   190    11.7250   0.947757
   191    11.7500   0.955838
   192    11.7750   0.968839
   193    11.8000   0.981460
   194    11.8250   0.986727
   195    11.8500   0.985484
   196    11.8750   0.979515
   197    11.9000   0.973343
   198    11.9250   0.978062
   199    11.9500   0.984182
   200    11.9750   0.985151
   201    12.0000   0.985402
   202    12.0250   0.984805
   203    12.0500   0.979896
   204    12.0750   0.969271
   205    12.1000   0.967274
   206    12.1250   0.972618
   207    12.1500   0.979387
   208    12.1750   0.981645
   209    12.2000   0.981179
   210    12.2250   0.979465
   211    12.2500   0.971992
   212    12.2750   0.958354
   213    12.3000   0.961259
   214    12.3250   0.969767
   215    12.3500   0.960476
   216    12.3750   0.949315
   217    12.4000   0.956187
   218    12.4250   0.948343
   219    12.4500   0.935807
   220    12.4750   0.944180
   221    12.5000   0.911651
   222    12.5250   0.865288
   223    12.5500   0.871278
   224    12.5750   0.888689
   225    12.6000   0.902075
   226    12.6250   0.889521
   227    12.6500   0.921037
   228    12.6750   0.957572
   229    12.7000   0.957734
   230    12.7250   0.924738
   231    12.7500   0.896010
   232    12.7750   0.927692
   233    12.8000   0.945866
   234    12.8250   0.932532
   235    12.8500   0.910472
   236    12.8750   0.891988
   237    12.9000   0.908659
   238    12.9250   0.934113
   239    12.9500   0.935044
   240    12.9750   0.915583
   241    13.0000   0.899870
   242    13.0250   0.908571
   243    13.0500   0.914481
   244    13.0750   0.907153
   245    13.1000   0.897292
   246    13.1250   0.884279
   247    13.1500   0.867232
   248    13.1750   0.846052
   249    13.2000   0.813052
   250    13.2250   0.768938
   251    13.2500   0.718055
   252    13.2750   0.705390
   253    13.3000   0.705438
   254    13.3250   0.690024
   255    13.3500   0.666572
   256    13.3750   0.644743
   257    13.4000   0.609965
   258    13.4250   0.550980
   259    13.4500   0.491521
   260    13.4750   0.368359
   261    13.5000   0.324782
   262    13.5250   0.405352
   263    13.5500   0.433912
   264    13.5750   0.420632
   265    13.6000   0.411876
   266    13.6250   0.404413
   267    13.6500   0.382930
   268    13.6750   0.339417
   269    13.7000   0.320610
   270    13.7250   0.356347
   271    13.7500   0.408530
   272    13.7750   0.436268
   273    13.8000   0.437292
   274    13.8250   0.385116
   275    13.8500   0.239019
   276    13.8750    7.65392E-02
   277    13.9000    4.72372E-02
   278    13.9250   0.143543
   279    13.9500   0.231403
   280    13.9750   0.242245
